"","id","task","stimulus","density","frequency","length","item","rt","log_rt","correct"
"1712","L8","lexdec","nonword","high","high","4","ieep",1.156,0.144965770250186,TRUE
"1713","L8","lexdec","nonword","high","high","5","oales",1.344,0.295650242100958,TRUE
"1714","L8","lexdec","nonword","high","high","5","eings",1.016,0.0158733491562902,TRUE
"1715","L8","lexdec","nonword","high","high","6","sjares",1.531,0.425921116675547,TRUE
"1716","L8","lexdec","nonword","high","high","6","ougged",0.813,-0.207024169434327,TRUE
"1717","L8","lexdec","nonword","high","high","4","iunt",1.625,0.485507815781701,TRUE
"1718","L8","lexdec","nonword","high","high","4","daie",1.578,0.456158222423683,TRUE
"1719","L8","lexdec","nonword","high","high","5","caoed",1.344,0.295650242100958,TRUE
"1720","L8","lexdec","nonword","high","high","5","waued",1.921,0.65284588378642,TRUE
"1721","L8","lexdec","nonword","high","high","5","mioes",2.828,1.03956974803433,TRUE
"1722","L8","lexdec","nonword","high","high","6","aocked",1.5,0.405465108108164,TRUE
"1723","L8","lexdec","nonword","high","high","6","stajed",1.421,0.351360849114964,TRUE
"1724","L8","lexdec","nonword","high","high","6","sxared",1.313,0.272314595320659,TRUE
"1725","L8","lexdec","word","high","high","4","post",1.391,0.330022912941306,TRUE
"1726","L8","lexdec","word","high","high","4","fill",1.265,0.235072122179483,TRUE
"1727","L8","lexdec","word","high","high","5","lines",1.391,0.330022912941306,TRUE
"1728","L8","lexdec","word","high","high","5","store",1.312,0.271552690521897,TRUE
"1729","L8","lexdec","word","high","high","5","moves",1.297,0.260053905334307,TRUE
"1730","L8","lexdec","word","high","high","6","packed",1.469,0.38458189719174,TRUE
"1731","L8","lexdec","word","high","high","6","rights",1.359,0.306749135169007,TRUE
"1732","L8","lexdec","word","high","high","4","boat",1.516,0.41607528722018,TRUE
"1733","L8","lexdec","word","high","high","4","pool",1.968,0.677017798630062,TRUE
"1734","L8","lexdec","word","high","high","5","loved",2.079,0.731887008875876,TRUE
"1735","L8","lexdec","word","high","high","5","sales",1.5,0.405465108108164,TRUE
"1736","L8","lexdec","word","high","high","5","hills",1.719,0.541742726400712,TRUE
"1737","L8","lexdec","word","high","high","6","filled",1.39,0.3293037471426,TRUE
"1738","L8","lexdec","word","high","high","6","waters",1.328,0.283674051054242,TRUE
"1739","L8","lexdec","word","high","high","6","finger",2.14,0.76080582903376,TRUE
"1740","L8","lexdec","word","high","high","4","race",1.547,0.436317571590929,TRUE
"1741","L8","lexdec","word","high","high","4","yard",1.344,0.295650242100958,TRUE
"1742","L8","lexdec","word","high","high","5","grown",1.359,0.306749135169007,TRUE
"1743","L8","lexdec","word","high","high","5","faced",1.312,0.271552690521897,TRUE
"1744","L8","lexdec","word","high","high","5","lower",1.438,0.363253259298855,TRUE
"1745","L8","lexdec","word","high","high","6","pulled",1.844,0.611937125134402,TRUE
"1746","L8","lexdec","word","high","high","6","formed",1.266,0.235862323721984,TRUE
"1747","L8","lexdec","word","high","high","4","king",0.922,-0.0812100554255432,TRUE
"1748","L8","lexdec","word","high","high","4","tour",1.297,0.260053905334307,TRUE
"1749","L8","lexdec","word","high","high","5","homes",1.891,0.63710578967632,TRUE
"1750","L8","lexdec","word","high","high","5","train",1.391,0.330022912941306,TRUE
"1751","L8","lexdec","word","high","high","6","waited",1.438,0.363253259298855,TRUE
"1752","L8","lexdec","word","high","high","6","master",1.578,0.456158222423683,TRUE
"1753","L8","lexdec","word","high","high","4","feed",1.344,0.295650242100958,TRUE
"1754","L8","lexdec","word","high","high","4","coat",2.234,0.803793700647009,TRUE
"1755","L8","lexdec","word","high","high","5","games",2.187,0.782530741694631,TRUE
"1756","L8","lexdec","word","high","high","5","paint",1.844,0.611937125134402,TRUE
"1757","L8","lexdec","word","high","high","5","track",1.844,0.611937125134402,TRUE
"1758","L8","lexdec","word","high","high","6","stared",1.593,0.465619030927911,TRUE
"1759","L8","lexdec","word","high","high","6","stated",2.344,0.851858871714766,TRUE
"1760","L8","lexdec","word","high","high","6","showed",1.61,0.476234178996372,TRUE
"1761","L8","lexdec","nonword","high","low","4","toop",1.5,0.405465108108164,TRUE
"1762","L8","lexdec","nonword","high","low","4","aive",1.344,0.295650242100958,TRUE
"1763","L8","lexdec","nonword","high","low","5","saped",1.453,0.373630384588146,TRUE
"1764","L8","lexdec","nonword","high","low","5","dedge",1.25,0.22314355131421,TRUE
"1765","L8","lexdec","nonword","high","low","6","poiled",1.703,0.532391401680551,TRUE
"1766","L8","lexdec","nonword","high","low","6","blaced",1.953,0.669366651894542,TRUE
"1767","L8","lexdec","nonword","high","low","6","craked",1.609,0.475612868010246,TRUE
"1768","L8","lexdec","nonword","high","low","4","dute",1.61,0.476234178996372,TRUE
"1769","L8","lexdec","nonword","high","low","4","slol",1.453,0.373630384588146,TRUE
"1770","L8","lexdec","nonword","high","low","4","vown",1.422,0.352064331381049,TRUE
"1771","L8","lexdec","nonword","high","low","5","zaste",1.547,0.436317571590929,TRUE
"1772","L8","lexdec","nonword","high","low","5","smale",1.438,0.363253259298855,TRUE
"1773","L8","lexdec","nonword","high","low","6","crames",4.047,1.39797586589373,TRUE
"1774","L8","lexdec","nonword","high","low","6","lamped",2.094,0.739076112448345,TRUE
"1775","L8","lexdec","nonword","high","low","6","blaked",1.515,0.415415438961332,TRUE
"1776","L8","lexdec","nonword","high","low","4","bims",1.156,0.144965770250186,TRUE
"1777","L8","lexdec","nonword","high","low","4","stim",1.218,0.197210169287705,TRUE
"1778","L8","lexdec","nonword","high","low","4","draz",1.343,0.294905917541101,TRUE
"1779","L8","lexdec","nonword","high","low","5","wumps",1.234,0.210260925483196,TRUE
"1780","L8","lexdec","nonword","high","low","5","solts",1.343,0.294905917541101,TRUE
"1781","L8","lexdec","nonword","high","low","6","creats",1.188,0.172271220940453,TRUE
"1782","L8","lexdec","nonword","high","low","6","blaved",1.312,0.271552690521897,TRUE
"1783","L8","lexdec","nonword","high","low","6","lanked",1.578,0.456158222423683,TRUE
"1784","L8","lexdec","nonword","high","low","4","yuts",1.172,0.158711691154821,TRUE
"1785","L8","lexdec","nonword","high","low","4","bups",1.438,0.363253259298855,TRUE
"1786","L8","lexdec","nonword","high","low","4","plap",1.39,0.3293037471426,TRUE
"1787","L8","lexdec","nonword","high","low","5","wongs",1.235,0.211070970079941,TRUE
"1788","L8","lexdec","nonword","high","low","5","frain",1.219,0.198030850499135,TRUE
"1789","L8","lexdec","nonword","high","low","6","eacked",1.765,0.56815069038526,TRUE
"1790","L8","lexdec","nonword","high","low","6","cicked",1.281,0.247641022914597,TRUE
"1791","L8","lexdec","nonword","high","low","4","saft",1.734,0.55043087835835,TRUE
"1792","L8","lexdec","nonword","high","low","4","thap",1.469,0.38458189719174,TRUE
"1793","L8","lexdec","nonword","high","low","5","glave",1.593,0.465619030927911,TRUE
"1794","L8","lexdec","nonword","high","low","5","steek",2.609,0.958967006154591,TRUE
"1795","L8","lexdec","nonword","high","low","5","saged",1.844,0.611937125134402,TRUE
"1796","L8","lexdec","nonword","high","low","6","crades",1.406,0.340748793388473,TRUE
"1797","L8","lexdec","nonword","high","low","6","ginged",1.688,0.523544396173765,TRUE
"1798","L8","lexdec","nonword","high","low","6","zailed",1.813,0.594982931772714,TRUE
"1799","L8","lexdec","word","high","low","4","wail",1.344,0.295650242100958,TRUE
"1800","L8","lexdec","word","high","low","4","cove",1.39,0.3293037471426,TRUE
"1801","L8","lexdec","word","high","low","4","curl",1.187,0.171429115627531,TRUE
"1802","L8","lexdec","word","high","low","5","latch",1.343,0.294905917541101,TRUE
"1803","L8","lexdec","word","high","low","5","stark",1.25,0.22314355131421,TRUE
"1804","L8","lexdec","word","high","low","6","raving",1.406,0.340748793388473,TRUE
"1805","L8","lexdec","word","high","low","6","singer",1.359,0.306749135169007,TRUE
"1806","L8","lexdec","word","high","low","4","coil",1.328,0.283674051054242,TRUE
"1807","L8","lexdec","word","high","low","4","reed",1.734,0.55043087835835,TRUE
"1808","L8","lexdec","word","high","low","5","merry",1.438,0.363253259298855,TRUE
"1809","L8","lexdec","word","high","low","5","grate",1.985,0.685618914139154,TRUE
"1810","L8","lexdec","word","high","low","6","licked",1.578,0.456158222423683,TRUE
"1811","L8","lexdec","word","high","low","6","wailed",1.812,0.594431207620788,TRUE
"1812","L8","lexdec","word","high","low","6","jailed",1.984,0.685115008862681,TRUE
"1813","L8","lexdec","word","high","low","4","swan",1.297,0.260053905334307,TRUE
"1814","L8","lexdec","word","high","low","4","leak",2.016,0.701115350209122,TRUE
"1815","L8","lexdec","word","high","low","4","mule",1.219,0.198030850499135,TRUE
"1816","L8","lexdec","word","high","low","5","mouse",1.219,0.198030850499135,TRUE
"1817","L8","lexdec","word","high","low","5","tunes",1.25,0.22314355131421,TRUE
"1818","L8","lexdec","word","high","low","6","paving",1.359,0.306749135169007,TRUE
"1819","L8","lexdec","word","high","low","6","soared",1.234,0.210260925483196,TRUE
"1820","L8","lexdec","word","high","low","6","spared",2.016,0.701115350209122,TRUE
"1821","L8","lexdec","word","high","low","4","hack",1.047,0.0459289318883997,TRUE
"1822","L8","lexdec","word","high","low","4","mend",1.844,0.611937125134402,TRUE
"1823","L8","lexdec","word","high","low","4","flaw",1.578,0.456158222423683,TRUE
"1824","L8","lexdec","word","high","low","5","stale",2.656,0.976821231614187,TRUE
"1825","L8","lexdec","word","high","low","5","gears",1.391,0.330022912941306,TRUE
"1826","L8","lexdec","word","high","low","6","rocket",1.437,0.362557607096888,TRUE
"1827","L8","lexdec","word","high","low","6","jagged",2.141,0.761273009607546,TRUE
"1828","L8","lexdec","word","high","low","4","zeal",1.75,0.559615787935423,TRUE
"1829","L8","lexdec","word","high","low","4","yell",0.203,-1.59454929994035,TRUE
"1830","L8","lexdec","word","high","low","4","rack",1.828,0.603222473031958,TRUE
"1831","L8","lexdec","word","high","low","5","hatch",1.843,0.611394678687686,TRUE
"1832","L8","lexdec","word","high","low","5","waded",2.313,0.838545383249302,TRUE
"1833","L8","lexdec","word","high","low","6","mashed",1.875,0.628608659422374,TRUE
"1834","L8","lexdec","word","high","low","6","dating",1.468,0.383900930192324,TRUE
"1835","L8","lexdec","nonword","low","high","4","seqp",3.593,1.27898750813138,TRUE
"1836","L8","lexdec","nonword","low","high","4","plau",1.609,0.475612868010246,TRUE
"1837","L8","lexdec","nonword","low","high","5","psems",1.531,0.425921116675547,TRUE
"1838","L8","lexdec","nonword","low","high","5","iogue",1.141,0.131905070879939,TRUE
"1839","L8","lexdec","nonword","low","high","6","flepts",1.328,0.283674051054242,TRUE
"1840","L8","lexdec","nonword","low","high","6","jridge",1.422,0.352064331381049,TRUE
"1841","L8","lexdec","nonword","low","high","6","knenge",1.266,0.235862323721984,TRUE
"1842","L8","lexdec","nonword","low","high","4","tauv",1.532,0.4265740713184,TRUE
"1843","L8","lexdec","nonword","low","high","4","iurk",1.422,0.352064331381049,TRUE
"1844","L8","lexdec","nonword","low","high","4","muwf",2.047,0.716375306679153,TRUE
"1845","L8","lexdec","nonword","low","high","5","rocis",1.484,0.394741144745189,TRUE
"1846","L8","lexdec","nonword","low","high","5","yarzs",1.484,0.394741144745189,TRUE
"1847","L8","lexdec","nonword","low","high","6","mhurch",1.375,0.318453731118535,TRUE
"1848","L8","lexdec","nonword","low","high","6","sjints",1.391,0.330022912941306,TRUE
"1849","L8","lexdec","nonword","low","high","4","cruo",1.281,0.247641022914597,TRUE
"1850","L8","lexdec","nonword","low","high","4","nras",1.266,0.235862323721984,TRUE
"1851","L8","lexdec","nonword","low","high","4","zryf",1.172,0.158711691154821,TRUE
"1852","L8","lexdec","nonword","low","high","5","yleak",1.328,0.283674051054242,TRUE
"1853","L8","lexdec","nonword","low","high","5","rogts",1.25,0.22314355131421,TRUE
"1854","L8","lexdec","nonword","low","high","6","heeied",1.281,0.247641022914597,TRUE
"1855","L8","lexdec","nonword","low","high","6","yurtwh",1.25,0.22314355131421,TRUE
"1856","L8","lexdec","nonword","low","high","4","sjiv",1.094,0.0898407039997895,TRUE
"1857","L8","lexdec","nonword","low","high","4","murw",1.391,0.330022912941306,TRUE
"1858","L8","lexdec","nonword","low","high","4","oxbs",1.594,0.466246580368023,TRUE
"1859","L8","lexdec","nonword","low","high","5","pjach",1.203,0.184818436992542,TRUE
"1860","L8","lexdec","nonword","low","high","5","pikts",1.141,0.131905070879939,TRUE
"1861","L8","lexdec","nonword","low","high","6","eulged",1.235,0.211070970079941,TRUE
"1862","L8","lexdec","nonword","low","high","6","menxge",1.047,0.0459289318883997,TRUE
"1863","L8","lexdec","nonword","low","high","6","uifths",1.156,0.144965770250186,TRUE
"1864","L8","lexdec","nonword","low","high","4","bhef",1.922,0.653366310548101,TRUE
"1865","L8","lexdec","nonword","low","high","4","ioed",1.657,0.505008738444426,TRUE
"1866","L8","lexdec","nonword","low","high","5","gfmfs",1.485,0.395414772254663,TRUE
"1867","L8","lexdec","nonword","low","high","5","drous",1.438,0.363253259298855,TRUE
"1868","L8","lexdec","nonword","low","high","5","smawn",1.719,0.541742726400712,TRUE
"1869","L8","lexdec","nonword","low","high","6","prahce",1.922,0.653366310548101,TRUE
"1870","L8","lexdec","nonword","low","high","6","talwed",1.859,0.620038708739307,TRUE
"1871","L8","lexdec","word","low","high","4","film",1.203,0.184818436992542,TRUE
"1872","L8","lexdec","word","low","high","4","golf",1.282,0.248421358498478,TRUE
"1873","L8","lexdec","word","low","high","5","steel",1.421,0.351360849114964,TRUE
"1874","L8","lexdec","word","low","high","5","ideal",1.313,0.272314595320659,TRUE
"1875","L8","lexdec","word","low","high","5","tools",1.484,0.394741144745189,TRUE
"1876","L8","lexdec","word","low","high","6","raised",1.359,0.306749135169007,TRUE
"1877","L8","lexdec","word","low","high","6","lifted",1.266,0.235862323721984,TRUE
"1878","L8","lexdec","word","low","high","6","engine",1.235,0.211070970079941,TRUE
"1879","L8","lexdec","word","low","high","4","unit",1.359,0.306749135169007,TRUE
"1880","L8","lexdec","word","low","high","4","eggs",1.312,0.271552690521897,TRUE
"1881","L8","lexdec","word","low","high","5","brief",1.39,0.3293037471426,TRUE
"1882","L8","lexdec","word","low","high","5","serve",2.485,0.910272659548592,TRUE
"1883","L8","lexdec","word","low","high","5","image",1.531,0.425921116675547,TRUE
"1884","L8","lexdec","word","low","high","6","dreams",1.156,0.144965770250186,TRUE
"1885","L8","lexdec","word","low","high","6","remain",1.641,0.495305812107954,TRUE
"1886","L8","lexdec","word","low","high","4","iron",1.437,0.362557607096888,TRUE
"1887","L8","lexdec","word","low","high","4","desk",1.312,0.271552690521897,TRUE
"1888","L8","lexdec","word","low","high","5","enemy",1.344,0.295650242100958,TRUE
"1889","L8","lexdec","word","low","high","5","thick",1.297,0.260053905334307,TRUE
"1890","L8","lexdec","word","low","high","5","liked",1.234,0.210260925483196,TRUE
"1891","L8","lexdec","word","low","high","6","weight",1.422,0.352064331381049,TRUE
"1892","L8","lexdec","word","low","high","6","cattle",1.468,0.383900930192324,TRUE
"1893","L8","lexdec","word","low","high","4","ends",1.25,0.22314355131421,TRUE
"1894","L8","lexdec","word","low","high","4","copy",1.641,0.495305812107954,TRUE
"1895","L8","lexdec","word","low","high","5","loose",1.547,0.436317571590929,TRUE
"1896","L8","lexdec","word","low","high","5","yards",1.453,0.373630384588146,TRUE
"1897","L8","lexdec","word","low","high","5","ahead",1.344,0.295650242100958,TRUE
"1898","L8","lexdec","word","low","high","6","gained",1.703,0.532391401680551,TRUE
"1899","L8","lexdec","word","low","high","6","proved",1.422,0.352064331381049,TRUE
"1900","L8","lexdec","word","low","high","6","strain",1.484,0.394741144745189,TRUE
"1901","L8","lexdec","word","low","high","4","sign",1.407,0.341459778132252,TRUE
"1902","L8","lexdec","word","low","high","4","onto",1.937,0.661140384424859,TRUE
"1903","L8","lexdec","word","low","high","5","doors",1.735,0.551007413398823,TRUE
"1904","L8","lexdec","word","low","high","5","chief",1.468,0.383900930192324,TRUE
"1905","L8","lexdec","word","low","high","5","facts",1.828,0.603222473031958,TRUE
"1906","L8","lexdec","word","low","high","6","nodded",1.734,0.55043087835835,TRUE
"1907","L8","lexdec","word","low","high","6","motion",1.954,0.669878553620591,TRUE
"1908","L8","lexdec","nonword","low","low","4","gurg",1.266,0.235862323721984,TRUE
"1909","L8","lexdec","nonword","low","low","4","deke",1.407,0.341459778132252,TRUE
"1910","L8","lexdec","nonword","low","low","4","ufts",1.329,0.284426779731108,TRUE
"1911","L8","lexdec","nonword","low","low","5","gilge",1.391,0.330022912941306,TRUE
"1912","L8","lexdec","nonword","low","low","5","slefs",1.36,0.307484699747961,TRUE
"1913","L8","lexdec","nonword","low","low","6","blorgs",1.187,0.171429115627531,TRUE
"1914","L8","lexdec","nonword","low","low","6","cweate",1.343,0.294905917541101,TRUE
"1915","L8","lexdec","nonword","low","low","6","bounge",2.703,0.994362267294311,TRUE
"1916","L8","lexdec","nonword","low","low","4","kyth",1.344,0.295650242100958,TRUE
"1917","L8","lexdec","nonword","low","low","4","pryp",1.329,0.284426779731108,TRUE
"1918","L8","lexdec","nonword","low","low","5","thaik",1.578,0.456158222423683,TRUE
"1919","L8","lexdec","nonword","low","low","5","scaig",1.484,0.394741144745189,TRUE
